phase,task,model,arm,seed,metric,value
core,wikisql,qwen3_06b_base,input,7100,primary,14.35546875
core,wikisql,qwen3_06b_base,input,7100,lf_correct_pct,11.03515625
core,wikisql,qwen3_06b_base,input,7100,query_valid_pct,97.36328125
core,wikisql,qwen3_06b_base,input,7100,execution_ok_pct,92.96875
core,wikisql,qwen3_06b_base,input,7100,empty_prediction_pct,63.28125
core,wikisql,qwen3_06b_base,input,7100,strict_json_pct,98.2421875
core,wikisql,qwen3_06b_base,input,7100,native_eos_pct,99.12109375
core,wikisql,qwen3_06b_base,input,7100,capped_pct,0.87890625
core,wikisql,qwen3_06b_base,input,7100,mean_generated_tokens,27.8828125
core,wikisql,qwen3_06b_base,input,7101,primary,15.13671875
core,wikisql,qwen3_06b_base,input,7101,lf_correct_pct,11.23046875
core,wikisql,qwen3_06b_base,input,7101,query_valid_pct,96.09375
core,wikisql,qwen3_06b_base,input,7101,execution_ok_pct,91.40625
core,wikisql,qwen3_06b_base,input,7101,empty_prediction_pct,62.3046875
core,wikisql,qwen3_06b_base,input,7101,strict_json_pct,97.94921875
core,wikisql,qwen3_06b_base,input,7101,native_eos_pct,99.31640625
core,wikisql,qwen3_06b_base,input,7101,capped_pct,0.68359375
core,wikisql,qwen3_06b_base,input,7101,mean_generated_tokens,27.6142578125
core,wikisql,qwen3_06b_base,input,7102,primary,13.4765625
core,wikisql,qwen3_06b_base,input,7102,lf_correct_pct,11.03515625
core,wikisql,qwen3_06b_base,input,7102,query_valid_pct,96.484375
core,wikisql,qwen3_06b_base,input,7102,execution_ok_pct,92.578125
core,wikisql,qwen3_06b_base,input,7102,empty_prediction_pct,66.69921875
core,wikisql,qwen3_06b_base,input,7102,strict_json_pct,97.4609375
core,wikisql,qwen3_06b_base,input,7102,native_eos_pct,98.828125
core,wikisql,qwen3_06b_base,input,7102,capped_pct,1.171875
core,wikisql,qwen3_06b_base,input,7102,mean_generated_tokens,29.01171875
core,wikisql,qwen3_06b_base,output,7100,primary,3.7109375
core,wikisql,qwen3_06b_base,output,7100,lf_correct_pct,2.734375
core,wikisql,qwen3_06b_base,output,7100,query_valid_pct,96.2890625
core,wikisql,qwen3_06b_base,output,7100,execution_ok_pct,92.3828125
core,wikisql,qwen3_06b_base,output,7100,empty_prediction_pct,72.55859375
core,wikisql,qwen3_06b_base,output,7100,strict_json_pct,96.77734375
core,wikisql,qwen3_06b_base,output,7100,native_eos_pct,96.97265625
core,wikisql,qwen3_06b_base,output,7100,capped_pct,3.02734375
core,wikisql,qwen3_06b_base,output,7100,mean_generated_tokens,31.5322265625
core,wikisql,qwen3_06b_base,output,7101,primary,4.296875
core,wikisql,qwen3_06b_base,output,7101,lf_correct_pct,3.125
core,wikisql,qwen3_06b_base,output,7101,query_valid_pct,96.19140625
core,wikisql,qwen3_06b_base,output,7101,execution_ok_pct,92.67578125
core,wikisql,qwen3_06b_base,output,7101,empty_prediction_pct,72.55859375
core,wikisql,qwen3_06b_base,output,7101,strict_json_pct,96.38671875
core,wikisql,qwen3_06b_base,output,7101,native_eos_pct,96.38671875
core,wikisql,qwen3_06b_base,output,7101,capped_pct,3.61328125
core,wikisql,qwen3_06b_base,output,7101,mean_generated_tokens,32.6435546875
core,wikisql,qwen3_06b_base,output,7102,primary,3.3203125
core,wikisql,qwen3_06b_base,output,7102,lf_correct_pct,1.953125
core,wikisql,qwen3_06b_base,output,7102,query_valid_pct,97.55859375
core,wikisql,qwen3_06b_base,output,7102,execution_ok_pct,93.1640625
core,wikisql,qwen3_06b_base,output,7102,empty_prediction_pct,72.55859375
core,wikisql,qwen3_06b_base,output,7102,strict_json_pct,97.94921875
core,wikisql,qwen3_06b_base,output,7102,native_eos_pct,98.046875
core,wikisql,qwen3_06b_base,output,7102,capped_pct,1.953125
core,wikisql,qwen3_06b_base,output,7102,mean_generated_tokens,28.751953125
core,wikisql,qwen3_06b_base,both,7100,primary,19.62890625
core,wikisql,qwen3_06b_base,both,7100,lf_correct_pct,15.13671875
core,wikisql,qwen3_06b_base,both,7100,query_valid_pct,98.046875
core,wikisql,qwen3_06b_base,both,7100,execution_ok_pct,93.5546875
core,wikisql,qwen3_06b_base,both,7100,empty_prediction_pct,56.640625
core,wikisql,qwen3_06b_base,both,7100,strict_json_pct,98.73046875
core,wikisql,qwen3_06b_base,both,7100,native_eos_pct,99.12109375
core,wikisql,qwen3_06b_base,both,7100,capped_pct,0.87890625
core,wikisql,qwen3_06b_base,both,7100,mean_generated_tokens,28.0693359375
core,wikisql,qwen3_06b_base,both,7101,primary,19.140625
core,wikisql,qwen3_06b_base,both,7101,lf_correct_pct,15.234375
core,wikisql,qwen3_06b_base,both,7101,query_valid_pct,97.0703125
core,wikisql,qwen3_06b_base,both,7101,execution_ok_pct,91.796875
core,wikisql,qwen3_06b_base,both,7101,empty_prediction_pct,59.375
core,wikisql,qwen3_06b_base,both,7101,strict_json_pct,98.14453125
core,wikisql,qwen3_06b_base,both,7101,native_eos_pct,98.4375
core,wikisql,qwen3_06b_base,both,7101,capped_pct,1.5625
core,wikisql,qwen3_06b_base,both,7101,mean_generated_tokens,29.5009765625
core,wikisql,qwen3_06b_base,both,7102,primary,18.5546875
core,wikisql,qwen3_06b_base,both,7102,lf_correct_pct,14.16015625
core,wikisql,qwen3_06b_base,both,7102,query_valid_pct,98.53515625
core,wikisql,qwen3_06b_base,both,7102,execution_ok_pct,91.9921875
core,wikisql,qwen3_06b_base,both,7102,empty_prediction_pct,61.42578125
core,wikisql,qwen3_06b_base,both,7102,strict_json_pct,99.21875
core,wikisql,qwen3_06b_base,both,7102,native_eos_pct,99.51171875
core,wikisql,qwen3_06b_base,both,7102,capped_pct,0.48828125
core,wikisql,qwen3_06b_base,both,7102,mean_generated_tokens,26.9990234375
core,wikisql,qwen3_17b_base,base,,primary,5.2734375
core,wikisql,qwen3_17b_base,base,,lf_correct_pct,2.5390625
core,wikisql,qwen3_17b_base,base,,query_valid_pct,70.703125
core,wikisql,qwen3_17b_base,base,,execution_ok_pct,70.21484375
core,wikisql,qwen3_17b_base,base,,empty_prediction_pct,16.11328125
core,wikisql,qwen3_17b_base,base,,strict_json_pct,92.3828125
core,wikisql,qwen3_17b_base,base,,native_eos_pct,99.51171875
core,wikisql,qwen3_17b_base,base,,capped_pct,0.48828125
core,wikisql,qwen3_17b_base,base,,mean_generated_tokens,20.3154296875
core,wikisql,qwen3_17b_base,hidden,7100,primary,73.53515625
core,wikisql,qwen3_17b_base,hidden,7100,lf_correct_pct,67.1875
core,wikisql,qwen3_17b_base,hidden,7100,query_valid_pct,98.2421875
core,wikisql,qwen3_17b_base,hidden,7100,execution_ok_pct,98.14453125
core,wikisql,qwen3_17b_base,hidden,7100,empty_prediction_pct,12.5
core,wikisql,qwen3_17b_base,hidden,7100,strict_json_pct,99.90234375
core,wikisql,qwen3_17b_base,hidden,7100,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden,7100,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden,7100,mean_generated_tokens,25.73828125
core,wikisql,qwen3_17b_base,hidden,7101,primary,73.2421875
core,wikisql,qwen3_17b_base,hidden,7101,lf_correct_pct,66.6015625
core,wikisql,qwen3_17b_base,hidden,7101,query_valid_pct,98.53515625
core,wikisql,qwen3_17b_base,hidden,7101,execution_ok_pct,98.33984375
core,wikisql,qwen3_17b_base,hidden,7101,empty_prediction_pct,12.79296875
core,wikisql,qwen3_17b_base,hidden,7101,strict_json_pct,99.70703125
core,wikisql,qwen3_17b_base,hidden,7101,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden,7101,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden,7101,mean_generated_tokens,25.8681640625
core,wikisql,qwen3_17b_base,hidden,7102,primary,73.33984375
core,wikisql,qwen3_17b_base,hidden,7102,lf_correct_pct,66.89453125
core,wikisql,qwen3_17b_base,hidden,7102,query_valid_pct,98.6328125
core,wikisql,qwen3_17b_base,hidden,7102,execution_ok_pct,98.14453125
core,wikisql,qwen3_17b_base,hidden,7102,empty_prediction_pct,12.59765625
core,wikisql,qwen3_17b_base,hidden,7102,strict_json_pct,99.8046875
core,wikisql,qwen3_17b_base,hidden,7102,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden,7102,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden,7102,mean_generated_tokens,25.982421875
core,wikisql,qwen3_17b_base,hidden_budget,7100,primary,73.92578125
core,wikisql,qwen3_17b_base,hidden_budget,7100,lf_correct_pct,67.578125
core,wikisql,qwen3_17b_base,hidden_budget,7100,query_valid_pct,98.4375
core,wikisql,qwen3_17b_base,hidden_budget,7100,execution_ok_pct,98.4375
core,wikisql,qwen3_17b_base,hidden_budget,7100,empty_prediction_pct,12.109375
core,wikisql,qwen3_17b_base,hidden_budget,7100,strict_json_pct,99.90234375
core,wikisql,qwen3_17b_base,hidden_budget,7100,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_budget,7100,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_budget,7100,mean_generated_tokens,25.69921875
core,wikisql,qwen3_17b_base,hidden_budget,7101,primary,73.33984375
core,wikisql,qwen3_17b_base,hidden_budget,7101,lf_correct_pct,66.796875
core,wikisql,qwen3_17b_base,hidden_budget,7101,query_valid_pct,98.4375
core,wikisql,qwen3_17b_base,hidden_budget,7101,execution_ok_pct,98.2421875
core,wikisql,qwen3_17b_base,hidden_budget,7101,empty_prediction_pct,12.59765625
core,wikisql,qwen3_17b_base,hidden_budget,7101,strict_json_pct,99.70703125
core,wikisql,qwen3_17b_base,hidden_budget,7101,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_budget,7101,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_budget,7101,mean_generated_tokens,25.85546875
core,wikisql,qwen3_17b_base,hidden_budget,7102,primary,72.94921875
core,wikisql,qwen3_17b_base,hidden_budget,7102,lf_correct_pct,66.50390625
core,wikisql,qwen3_17b_base,hidden_budget,7102,query_valid_pct,98.828125
core,wikisql,qwen3_17b_base,hidden_budget,7102,execution_ok_pct,98.4375
core,wikisql,qwen3_17b_base,hidden_budget,7102,empty_prediction_pct,12.79296875
core,wikisql,qwen3_17b_base,hidden_budget,7102,strict_json_pct,99.8046875
core,wikisql,qwen3_17b_base,hidden_budget,7102,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_budget,7102,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_budget,7102,mean_generated_tokens,26.044921875
core,wikisql,qwen3_17b_base,hidden_input,7100,primary,74.4140625
core,wikisql,qwen3_17b_base,hidden_input,7100,lf_correct_pct,68.84765625
core,wikisql,qwen3_17b_base,hidden_input,7100,query_valid_pct,98.046875
core,wikisql,qwen3_17b_base,hidden_input,7100,execution_ok_pct,97.94921875
core,wikisql,qwen3_17b_base,hidden_input,7100,empty_prediction_pct,11.42578125
core,wikisql,qwen3_17b_base,hidden_input,7100,strict_json_pct,99.70703125
core,wikisql,qwen3_17b_base,hidden_input,7100,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_input,7100,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_input,7100,mean_generated_tokens,25.7119140625
core,wikisql,qwen3_17b_base,hidden_input,7101,primary,73.92578125
core,wikisql,qwen3_17b_base,hidden_input,7101,lf_correct_pct,68.359375
core,wikisql,qwen3_17b_base,hidden_input,7101,query_valid_pct,98.2421875
core,wikisql,qwen3_17b_base,hidden_input,7101,execution_ok_pct,97.8515625
core,wikisql,qwen3_17b_base,hidden_input,7101,empty_prediction_pct,11.62109375
core,wikisql,qwen3_17b_base,hidden_input,7101,strict_json_pct,99.70703125
core,wikisql,qwen3_17b_base,hidden_input,7101,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_input,7101,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_input,7101,mean_generated_tokens,25.8876953125
core,wikisql,qwen3_17b_base,hidden_input,7102,primary,74.31640625
core,wikisql,qwen3_17b_base,hidden_input,7102,lf_correct_pct,68.9453125
core,wikisql,qwen3_17b_base,hidden_input,7102,query_valid_pct,98.33984375
core,wikisql,qwen3_17b_base,hidden_input,7102,execution_ok_pct,98.14453125
core,wikisql,qwen3_17b_base,hidden_input,7102,empty_prediction_pct,12.109375
core,wikisql,qwen3_17b_base,hidden_input,7102,strict_json_pct,99.90234375
core,wikisql,qwen3_17b_base,hidden_input,7102,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_input,7102,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_input,7102,mean_generated_tokens,25.9296875
core,wikisql,qwen3_17b_base,hidden_output,7100,primary,75.1953125
core,wikisql,qwen3_17b_base,hidden_output,7100,lf_correct_pct,69.04296875
core,wikisql,qwen3_17b_base,hidden_output,7100,query_valid_pct,98.828125
core,wikisql,qwen3_17b_base,hidden_output,7100,execution_ok_pct,98.828125
core,wikisql,qwen3_17b_base,hidden_output,7100,empty_prediction_pct,12.109375
core,wikisql,qwen3_17b_base,hidden_output,7100,strict_json_pct,99.8046875
core,wikisql,qwen3_17b_base,hidden_output,7100,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_output,7100,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_output,7100,mean_generated_tokens,25.69140625
core,wikisql,qwen3_17b_base,hidden_output,7101,primary,73.33984375
core,wikisql,qwen3_17b_base,hidden_output,7101,lf_correct_pct,67.578125
core,wikisql,qwen3_17b_base,hidden_output,7101,query_valid_pct,98.6328125
core,wikisql,qwen3_17b_base,hidden_output,7101,execution_ok_pct,98.2421875
core,wikisql,qwen3_17b_base,hidden_output,7101,empty_prediction_pct,12.109375
core,wikisql,qwen3_17b_base,hidden_output,7101,strict_json_pct,99.70703125
core,wikisql,qwen3_17b_base,hidden_output,7101,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_output,7101,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_output,7101,mean_generated_tokens,25.900390625
core,wikisql,qwen3_17b_base,hidden_output,7102,primary,74.51171875
core,wikisql,qwen3_17b_base,hidden_output,7102,lf_correct_pct,68.75
core,wikisql,qwen3_17b_base,hidden_output,7102,query_valid_pct,99.12109375
core,wikisql,qwen3_17b_base,hidden_output,7102,execution_ok_pct,98.92578125
core,wikisql,qwen3_17b_base,hidden_output,7102,empty_prediction_pct,12.40234375
core,wikisql,qwen3_17b_base,hidden_output,7102,strict_json_pct,99.90234375
core,wikisql,qwen3_17b_base,hidden_output,7102,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_output,7102,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_output,7102,mean_generated_tokens,25.91015625
core,wikisql,qwen3_17b_base,hidden_both,7100,primary,76.26953125
core,wikisql,qwen3_17b_base,hidden_both,7100,lf_correct_pct,70.01953125
core,wikisql,qwen3_17b_base,hidden_both,7100,query_valid_pct,98.92578125
core,wikisql,qwen3_17b_base,hidden_both,7100,execution_ok_pct,98.92578125
core,wikisql,qwen3_17b_base,hidden_both,7100,empty_prediction_pct,11.328125
core,wikisql,qwen3_17b_base,hidden_both,7100,strict_json_pct,99.90234375
core,wikisql,qwen3_17b_base,hidden_both,7100,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_both,7100,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_both,7100,mean_generated_tokens,25.61328125
core,wikisql,qwen3_17b_base,hidden_both,7101,primary,73.73046875
core,wikisql,qwen3_17b_base,hidden_both,7101,lf_correct_pct,67.578125
core,wikisql,qwen3_17b_base,hidden_both,7101,query_valid_pct,98.92578125
core,wikisql,qwen3_17b_base,hidden_both,7101,execution_ok_pct,98.6328125
core,wikisql,qwen3_17b_base,hidden_both,7101,empty_prediction_pct,12.20703125
core,wikisql,qwen3_17b_base,hidden_both,7101,strict_json_pct,99.8046875
core,wikisql,qwen3_17b_base,hidden_both,7101,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_both,7101,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_both,7101,mean_generated_tokens,25.8193359375
core,wikisql,qwen3_17b_base,hidden_both,7102,primary,74.70703125
core,wikisql,qwen3_17b_base,hidden_both,7102,lf_correct_pct,68.84765625
core,wikisql,qwen3_17b_base,hidden_both,7102,query_valid_pct,99.12109375
core,wikisql,qwen3_17b_base,hidden_both,7102,execution_ok_pct,99.12109375
core,wikisql,qwen3_17b_base,hidden_both,7102,empty_prediction_pct,12.59765625
core,wikisql,qwen3_17b_base,hidden_both,7102,strict_json_pct,99.90234375
core,wikisql,qwen3_17b_base,hidden_both,7102,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,hidden_both,7102,capped_pct,0.0
core,wikisql,qwen3_17b_base,hidden_both,7102,mean_generated_tokens,25.8896484375
core,wikisql,qwen3_17b_base,input,7100,primary,46.19140625
core,wikisql,qwen3_17b_base,input,7100,lf_correct_pct,37.109375
core,wikisql,qwen3_17b_base,input,7100,query_valid_pct,97.36328125
core,wikisql,qwen3_17b_base,input,7100,execution_ok_pct,96.38671875
core,wikisql,qwen3_17b_base,input,7100,empty_prediction_pct,30.76171875
core,wikisql,qwen3_17b_base,input,7100,strict_json_pct,99.8046875
core,wikisql,qwen3_17b_base,input,7100,native_eos_pct,100.0
core,wikisql,qwen3_17b_base,input,7100,capped_pct,0.0
core,wikisql,qwen3_17b_base,input,7100,mean_generated_tokens,25.7626953125
core,wikisql,qwen3_17b_base,input,7101,primary,42.1875
core,wikisql,qwen3_17b_base,input,7101,lf_correct_pct,33.203125
core,wikisql,qwen3_17b_base,input,7101,query_valid_pct,97.16796875
core,wikisql,qwen3_17b_base,input,7101,execution_ok_pct,96.97265625
core,wikisql,qwen3_17b_base,input,7101,empty_prediction_pct,34.9609375
core,wikisql,qwen3_17b_base,input,7101,strict_json_pct,99.0234375
core,wikisql,qwen3_17b_base,input,7101,native_eos_pct,99.90234375
core,wikisql,qwen3_17b_base,input,7101,capped_pct,0.09765625
core,wikisql,qwen3_17b_base,input,7101,mean_generated_tokens,26.1787109375
core,wikisql,qwen3_17b_base,input,7102,primary,41.2109375
core,wikisql,qwen3_17b_base,input,7102,lf_correct_pct,32.6171875
core,wikisql,qwen3_17b_base,input,7102,query_valid_pct,95.99609375
core,wikisql,qwen3_17b_base,input,7102,execution_ok_pct,94.921875
core,wikisql,qwen3_17b_base,input,7102,empty_prediction_pct,33.3984375
core,wikisql,qwen3_17b_base,input,7102,strict_json_pct,99.0234375
core,wikisql,qwen3_17b_base,input,7102,native_eos_pct,99.8046875
core,wikisql,qwen3_17b_base,input,7102,capped_pct,0.1953125
core,wikisql,qwen3_17b_base,input,7102,mean_generated_tokens,26.5078125
core,wikisql,qwen3_17b_base,output,7100,primary,13.18359375
core,wikisql,qwen3_17b_base,output,7100,lf_correct_pct,9.765625
core,wikisql,qwen3_17b_base,output,7100,query_valid_pct,97.16796875
core,wikisql,qwen3_17b_base,output,7100,execution_ok_pct,90.8203125
core,wikisql,qwen3_17b_base,output,7100,empty_prediction_pct,65.72265625
core,wikisql,qwen3_17b_base,output,7100,strict_json_pct,98.2421875
core,wikisql,qwen3_17b_base,output,7100,native_eos_pct,98.53515625
core,wikisql,qwen3_17b_base,output,7100,capped_pct,1.46484375
core,wikisql,qwen3_17b_base,output,7100,mean_generated_tokens,28.78515625
core,wikisql,qwen3_17b_base,output,7101,primary,12.40234375
core,wikisql,qwen3_17b_base,output,7101,lf_correct_pct,8.984375
core,wikisql,qwen3_17b_base,output,7101,query_valid_pct,96.484375
core,wikisql,qwen3_17b_base,output,7101,execution_ok_pct,90.13671875
core,wikisql,qwen3_17b_base,output,7101,empty_prediction_pct,66.50390625
core,wikisql,qwen3_17b_base,output,7101,strict_json_pct,98.14453125
core,wikisql,qwen3_17b_base,output,7101,native_eos_pct,98.33984375
core,wikisql,qwen3_17b_base,output,7101,capped_pct,1.66015625
core,wikisql,qwen3_17b_base,output,7101,mean_generated_tokens,29.03515625
core,wikisql,qwen3_17b_base,output,7102,primary,11.42578125
core,wikisql,qwen3_17b_base,output,7102,lf_correct_pct,8.203125
core,wikisql,qwen3_17b_base,output,7102,query_valid_pct,96.58203125
core,wikisql,qwen3_17b_base,output,7102,execution_ok_pct,90.72265625
core,wikisql,qwen3_17b_base,output,7102,empty_prediction_pct,66.40625
core,wikisql,qwen3_17b_base,output,7102,strict_json_pct,97.55859375
core,wikisql,qwen3_17b_base,output,7102,native_eos_pct,97.75390625
core,wikisql,qwen3_17b_base,output,7102,capped_pct,2.24609375
core,wikisql,qwen3_17b_base,output,7102,mean_generated_tokens,30.359375
core,wikisql,qwen3_17b_base,both,7100,primary,54.00390625
core,wikisql,qwen3_17b_base,both,7100,lf_correct_pct,45.703125
core,wikisql,qwen3_17b_base,both,7100,query_valid_pct,99.12109375
